run set,boolector.boolector,boolector.boolector,boolector.boolector,boolector.boolector,cvc4.cvc4,cvc4.cvc4,cvc4.cvc4,cvc4.cvc4,q3b.q3b,q3b.q3b,q3b.q3b,q3b.q3b,z3.z3,z3.z3,z3.z3,z3.z3
../benchmarks/bv/,status,cputime (s),walltime (s),memUsage,status,cputime (s),walltime (s),memUsage,status,cputime (s),walltime (s),memUsage,status,cputime (s),walltime (s),memUsage
2017-Preiner-keymaera/intersection-example-simple.proof-node596286.smt2,unsat,0.003429475,0.008722247002879158,516096,unsat,0.005072011,0.008150067005772144,1032192,unsat,0.016252522,0.030820315005257726,1830912,unsat,0.005061991,0.008348309998837067,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node596622.smt2,unsat,0.002206787,0.0065060390006692614,385024,unsat,0.00462799,0.00867598399054259,1028096,unsat,0.013065865,0.02232487199944444,1826816,unsat,0.005196063,0.008636712002044078,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node596826.smt2,unsat,0.002732851,0.00568172100247466,385024,unsat,0.00466523,0.00856168702011928,1028096,unsat,0.013190834,0.0233895429992117,1826816,unsat,0.004950688,0.00834715699966182,1302528
2017-Preiner-keymaera/intersection-example-simple.proof-node597040.smt2,unsat,0.003423148,0.008192307999706827,516096,unsat,0.004940625,0.008816810033749789,1028096,unsat,0.023927533,0.03270033199805766,1830912,unsat,0.004913545,0.008212269000068773,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node597152.smt2,unsat,0.005273394,0.016846301001351094,516096,unsat,0.004740613,0.009018519020173699,1028096,unsat,0.018140787,0.03056527700391598,1826816,unsat,0.005034589,0.008403863997955341,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node597554.smt2,unsat,0.002905669,0.008163855000020703,385024,unsat,0.004646954,0.008377611986361444,1032192,unsat,0.011240006,0.018375479005044326,1957888,unsat,0.005055112,0.00838107600065996,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node597758.smt2,unsat,0.00478915,0.009651615997427143,385024,unsat,0.004688192,0.007880228979047388,1032192,unsat,0.013750785,0.02207670900679659,1957888,unsat,0.004792847,0.009018223001476144,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node597972.smt2,unsat,0.005277991,0.015627209999365732,385024,unsat,0.006632407,0.02090560703072697,1036288,unsat,0.009754499,0.01886299200123176,1957888,unsat,0.005044774,0.008274256000731839,1302528
2017-Preiner-keymaera/intersection-example-simple.proof-node598084.smt2,unsat,0.004540348,0.016093234000436496,385024,unsat,0.00548269,0.009535761957522482,1032192,unsat,0.020037694,0.030731824997928925,1957888,unsat,0.005094756,0.00854949299900909,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node59840.smt2,unsat,0.354111275,0.19003320100091514,5718016,unsat,0.004518138,0.011358308023773134,1032192,unsat,0.012384793,0.02186646399786696,1957888,unsat,0.005014756,0.00846616699709557,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node598415.smt2,unsat,0.002164593,0.009012660000735195,385024,unsat,0.005444306,0.008911641023587435,1032192,unsat,0.01548324,0.021311108008376323,1957888,unsat,0.004614992,0.008510933999787085,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node598823.smt2,unsat,0.001935363,0.006546093998622382,385024,unsat,0.005601642,0.009091618994716555,1032192,unsat,0.010888008,0.01643100100045558,1957888,unsat,0.0051052,0.008617883999249898,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node598935.smt2,unsat,0.004345487,0.01377114599745255,516096,unsat,0.004988962,0.01154569600475952,1032192,unsat,0.012088139,0.017051960006938316,1961984,unsat,0.004931456,0.00852269300230546,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node599271.smt2,unsat,0.003909185,0.015721263000159524,385024,unsat,0.005254642,0.008373721037060022,1032192,unsat,0.010833938,0.018972862002556212,1957888,unsat,0.005409899,0.008783560999290785,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node599475.smt2,unsat,0.00313122,0.007739521999610588,385024,unsat,0.005754246,0.008936968981288373,1032192,unsat,0.014327206,0.02525100199272856,1826816,unsat,0.005241017,0.015932406000501942,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node59952.smt2,unsat,0.33694958,0.2031551740001305,5844992,unsat,0.003998523,0.006971464026719332,1032192,unsat,0.012115624,0.019543508999049664,1826816,unsat,0.004943603,0.008939629999076715,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node599689.smt2,unsat,0.004449212,0.01006645999950706,385024,unsat,0.004608059,0.008969508984591812,1028096,unsat,0.007746003,0.012895642008516006,1957888,unsat,0.004960004,0.008329667998623336,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node599801.smt2,unsat,0.002558649,0.006582311001693597,385024,unsat,0.005691998,0.008809834020212293,1032192,unsat,0.011282,0.015579879996948875,1957888,unsat,0.004928102,0.008222042000852525,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node600234.smt2,unsat,0.002350296,0.005646329998853616,385024,unsat,0.004737431,0.009076007991097867,1032192,unsat,0.00973939,0.01652278999972623,1957888,unsat,0.005195803,0.008564903000660706,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node600448.smt2,unsat,0.002802991,0.006669914000667632,385024,unsat,0.004879122,0.008331525954417884,1032192,unsat,0.014304335,0.019270265009254217,1953792,unsat,0.005427664,0.008738004999031546,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node600560.smt2,unsat,0.004619197,0.00849419900259818,516096,unsat,0.004985934,0.008028178999666125,1024000,unsat,0.012147633,0.01585989899467677,1953792,unsat,0.005283121,0.008762437999394024,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node600995.smt2,unsat,0.714627749,0.3954994480009191,16883712,unsat,0.004981879,0.008071915013715625,1032192,unsat,0.007757621,0.012598258996149525,1957888,unsat,0.00560112,0.008908973999496084,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node601107.smt2,unsat,0.69702809,0.3728659299995343,16547840,unsat,0.004905147,0.007955751963891089,1028096,unsat,0.010877276,0.02055021900741849,1957888,unsat,0.005292106,0.008879075998265762,1302528
2017-Preiner-keymaera/intersection-example-simple.proof-node601311.smt2,unsat,0.703931061,0.3820059969984868,16310272,unsat,0.005074078,0.008208489045500755,1032192,unsat,0.01336161,0.01892141300777439,1957888,unsat,0.005386642,0.008947456000896636,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node601561.smt2,unsat,0.764764956,0.4079918749994249,16384000,unsat,0.005453531,0.009947836049832404,1032192,unsat,0.013532737,0.023152064997702837,1826816,unsat,0.00516094,0.008536943998478819,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node601673.smt2,unsat,1.02208975,0.5271651920011209,19587072,unsat,0.005006812,0.008086522982921451,1028096,unsat,0.011786754,0.019249795004725456,1957888,unsat,0.004447846,0.008528927999577718,1302528
2017-Preiner-keymaera/intersection-example-simple.proof-node601999.smt2,unsat,0.705880836,0.3797379309980897,18042880,unsat,0.004792653,0.007896126015111804,1032192,unsat,0.010789931,0.017356045005726628,1826816,unsat,0.0045822,0.008896538998669712,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node602111.smt2,unsat,0.680708222,0.36014726600114955,16711680,unsat,0.004855252,0.007931264000944793,1032192,unsat,0.013330707,0.02228133000608068,1957888,unsat,0.004612325,0.008827364999888232,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node602315.smt2,unsat,0.43779767,0.2371789480021107,12734464,unsat,0.004834552,0.007945335004478693,1028096,unsat,0.009457226,0.024389227997744456,1957888,unsat,0.004549663,0.008726833999389783,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node602524.smt2,unsat,0.438256093,0.23081099199771415,12955648,unsat,0.004549752,0.008187769970390946,1028096,unsat,0.011732135,0.019610287999967113,1957888,unsat,0.004681313,0.008841771999868797,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node602636.smt2,unsat,0.545987316,0.3039766170004441,12840960,unsat,0.004882801,0.007976211025379598,1028096,unsat,0.016921358,0.028875465999590233,1957888,unsat,0.004679115,0.008721472000615904,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node602748.smt2,unsat,0.709152479,0.3845103260027827,15843328,unsat,0.004587039,0.009194189973641187,1032192,unsat,0.012771655,0.018011619002209045,1957888,unsat,0.00465016,0.00781999600076233,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node603120.smt2,unsat,0.950900249,0.5068373120011529,19427328,unsat,0.004764636,0.00794631103053689,1032192,unsat,0.012797507,0.027008260993170552,1957888,unsat,0.004767542,0.007907950999651803,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node603232.smt2,unsat,0.91792355,0.487087742996664,19337216,unsat,0.004911256,0.008047453011386096,1036288,unsat,0.009352915,0.01780351898923982,1957888,unsat,0.004902155,0.008015225001145154,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node603436.smt2,unsat,0.662900879,0.35071459300161223,16900096,unsat,0.004850717,0.007992532977368683,1032192,unsat,0.009214633,0.016688142000930384,1957888,unsat,0.005206318,0.00852825599940843,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node603645.smt2,unsat,0.665952607,0.3577756250015227,16699392,unsat,0.004568272,0.007954297994729131,1028096,unsat,0.012218031,0.016182909996132366,1957888,unsat,0.004716031,0.008405708998907357,1302528
2017-Preiner-keymaera/intersection-example-simple.proof-node603757.smt2,unsat,0.67019623,0.35246921900034067,17235968,unsat,0.005001751,0.010507833037991077,1032192,unsat,0.011628368,0.01749884500168264,1957888,unsat,0.005038615,0.00821628999983659,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node603869.smt2,unsat,0.672016716,0.38177188400004525,16687104,unsat,0.004974398,0.008075857011135668,1028096,unsat,0.015303354,0.021126854000613093,1957888,unsat,0.004836408,0.008452653000858845,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node603879.smt2,unsat,0.003469825,0.007766678001644323,516096,unsat,0.005258981,0.009540062979795039,1032192,unsat,0.013689333,0.02126430500356946,1961984,unsat,0.005279315,0.009029159999045078,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node603961.smt2,unsat,0.003152555,0.006977494998864131,516096,unsat,0.005716688,0.00888276903424412,1028096,unsat,0.012751327,0.01787180900282692,2088960,unsat,0.00563,0.008913301997381495,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node604073.smt2,unsat,0.003034405,0.00693737300025532,647168,unsat,0.004859167,0.009751275996677577,1032192,unsat,0.017969034,0.02268693498626817,1957888,unsat,0.005043878,0.008830624999973224,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node60410.smt2,unsat,0.002769932,0.006492512999102473,385024,unsat,0.004940575,0.008022246998734772,1032192,unsat,0.009919061,0.01398471399443224,1830912,unsat,0.004912528,0.008278163000795757,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node604144.smt2,unsat,0.004941994,0.015753622999909567,385024,unsat,0.004931587,0.01995839102892205,1032192,unsat,0.013764674,0.02408411999931559,1826816,unsat,0.004948988,0.008266753000498284,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node604226.smt2,unsat,0.003385135,0.00769324099746882,385024,unsat,0.004861356,0.007924121047835797,1036288,unsat,0.021697602,0.029171392001444474,1826816,unsat,0.005022668,0.008361524996871594,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node604321.smt2,unsat,0.002633997,0.006323940000584116,385024,unsat,0.004602953,0.008444067963864654,1028096,unsat,0.011776032,0.02637468600005377,1957888,unsat,0.005296818,0.00849876999927801,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node604525.smt2,unsat,0.003761451,0.018689181000809185,516096,unsat,0.00489781,0.008949298004154116,1032192,unsat,0.015164556,0.021587893992546014,1953792,unsat,0.005094209,0.008581396999943536,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node604739.smt2,unsat,0.003977368,0.018980758999532554,389120,unsat,0.004525676,0.009433468978386372,1032192,unsat,0.009409737,0.013036834992817603,1953792,unsat,0.005068565,0.008235419998527505,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node604851.smt2,unsat,0.002289643,0.007263087998580886,385024,unsat,0.005013241,0.008820247952826321,1036288,unsat,0.007345922,0.009955154004273936,1953792,unsat,0.005031666,0.008296946001792094,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node604933.smt2,unsat,0.002265926,0.00792444399849046,385024,unsat,0.005108787,0.008867462049238384,1028096,unsat,0.010838,0.015758062989334576,1830912,unsat,0.005108987,0.008511500000167871,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node605015.smt2,unsat,0.681832556,0.35964658000011696,16838656,unsat,0.004561235,0.00914930400904268,1028096,unsat,0.01070202,0.01403327401203569,1826816,unsat,0.005241753,0.008570804999180837,1302528
2017-Preiner-keymaera/intersection-example-simple.proof-node605043.smt2,unsat,0.666086662,0.34853178600315005,16764928,unsat,0.00429136,0.007239367987494916,1032192,unsat,0.011827628,0.018504785999539308,1826816,unsat,0.005377988,0.00872593600070104,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node605258.smt2,unsat,0.67596672,0.38360051500058034,16691200,unsat,0.004729238,0.008044927031733096,1032192,unsat,0.014762975,0.023873693993664347,2088960,unsat,0.005104053,0.008542284998839023,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node605462.smt2,unsat,0.439165362,0.2380554960000154,12505088,unsat,0.004550743,0.00841997202951461,1032192,unsat,0.010083917,0.019979241988039576,1961984,unsat,0.005321002,0.008673321000969736,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node605671.smt2,unsat,0.43795543,0.24084972199852928,12836864,unsat,0.004602529,0.00769768503960222,1032192,unsat,0.010345267,0.014545322002959438,1826816,unsat,0.005091831,0.009273015999497147,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node605722.smt2,unsat,0.670311299,0.35987870800090604,16658432,unsat,0.00434911,0.009662368975114077,1032192,unsat,0.010608772,0.018207679997431114,2088960,unsat,0.004997295,0.010157676999369869,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node606020.smt2,unsat,0.671860437,0.3622938489970693,16805888,unsat,0.004480422,0.007678205030970275,1032192,unsat,0.01021638,0.014657425999757834,1957888,unsat,0.005075901,0.009370889001729665,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node606132.smt2,unsat,0.661859471,0.3539443769986974,16793600,unsat,0.004168505,0.007060797011945397,1032192,unsat,0.010794723,0.01977054899907671,1826816,unsat,0.005267283,0.00858427099956316,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node606336.smt2,unsat,0.444710495,0.23555851399942185,12709888,unsat,0.004763092,0.007836891047190875,1032192,unsat,0.015358025,0.023087573994416744,1826816,unsat,0.005316666,0.008763278001424624,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node606545.smt2,unsat,0.442613226,0.24445497500346391,12500992,unsat,0.004112041,0.007347686041612178,1028096,unsat,0.014436475,0.019918702004360966,1826816,unsat,0.005163777,0.008486507998895831,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node606657.smt2,unsat,0.440674742,0.24019118700016406,12771328,unsat,0.004781667,0.00851180002791807,1032192,unsat,0.012107184,0.017265073998714797,1957888,unsat,0.005136682,0.008575546999054495,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node606769.smt2,unsat,0.667040961,0.3512989420014492,16564224,unsat,0.004203392,0.007270871021319181,1028096,unsat,0.013880946,0.022910148007213138,1957888,unsat,0.005169579,0.008579976001783507,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node606945.smt2,unsat,0.438373858,0.23187937399779912,12713984,unsat,0.004821582,0.009796635014936328,1032192,unsat,0.011411223,0.01699840900255367,1957888,unsat,0.005218042,0.008572525999625213,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node607096.smt2,unsat,0.003471957,0.012188359996798681,647168,unsat,0.004713432,0.008495038957335055,1024000,unsat,0.014781571,0.022381111004506238,2088960,unsat,0.005698334,0.009115830998780439,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node60728.smt2,unsat,0.001826859,0.0055496620007033926,385024,unsat,0.004762677,0.008433358976617455,1028096,unsat,0.012797035,0.018279094001627527,1826816,unsat,0.00503985,0.00839589599854662,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node607357.smt2,unsat,0.003738988,0.006536824999784585,647168,unsat,0.00479026,0.00913637300254777,1028096,unsat,0.016603719,0.022982392998528667,2088960,unsat,0.005634669,0.009102119998715352,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node607571.smt2,unsat,0.004603965,0.007532968997111311,647168,unsat,0.004907213,0.010180342011153698,1032192,unsat,0.01419174,0.020548264001263306,2088960,unsat,0.005714791,0.009144446001300821,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node607683.smt2,unsat,0.011290519,0.022213716998521704,516096,unsat,0.005058992,0.00917276501422748,1024000,unsat,0.009387289,0.012062012989190407,1957888,unsat,0.006104818,0.01785385299808695,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node607765.smt2,unsat,0.003046733,0.01037473299948033,385024,unsat,0.005357755,0.009476809005718678,1032192,unsat,0.007246943,0.011823883993201889,1826816,unsat,0.005086611,0.007769119998556562,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node607775.smt2,unsat,0.002951755,0.007056982998619787,385024,unsat,0.004902672,0.010202796023804694,1036288,unsat,0.009491846,0.015421035001054406,1957888,unsat,0.005239662,0.007999804001883604,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node608106.smt2,unsat,0.004742195,0.015487099000893068,385024,unsat,0.005326329,0.013337893993593752,1032192,unsat,0.007366779,0.011763536997023039,1957888,unsat,0.004526461,0.007155256000260124,1302528
2017-Preiner-keymaera/intersection-example-simple.proof-node608310.smt2,unsat,0.002798597,0.010413627001980785,385024,unsat,0.005979634,0.0102017360040918,1028096,unsat,0.014858355,0.0215759779966902,2088960,unsat,0.006006695,0.008740763998503098,1290240
2017-Preiner-keymaera/intersection-example-simple.proof-node60840.smt2,unsat,0.003473789,0.010772145997179905,385024,unsat,0.005413306,0.01140583900269121,1028096,unsat,0.010727589,0.017251470999326557,1826816,unsat,0.004590827,0.008385179000470089,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node608524.smt2,unsat,0.006757764,0.018603951997647528,385024,unsat,0.005275497,0.009366244019474834,1032192,unsat,0.007437366,0.015531343000475317,1957888,unsat,0.004600223,0.00824965100036934,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node608918.smt2,unsat,0.004325288,0.011387186998035759,385024,unsat,0.006515177,0.010792993009090424,1032192,unsat,0.006424897,0.01092267400235869,1953792,unsat,0.004125422,0.008234249999077292,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node609122.smt2,unsat,0.003936313,0.0100743799994234,385024,unsat,0.005674655,0.009495847043581307,1032192,unsat,0.010933901,0.018245187995489687,2088960,unsat,0.004583458,0.008324659000209067,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node609336.smt2,unsat,0.005267508,0.013243727997178212,385024,unsat,0.00664653,0.014069677970837802,1032192,unsat,0.009145269,0.016994884004816413,1957888,unsat,0.004643817,0.008282926999527263,1294336
2017-Preiner-keymaera/intersection-example-simple.proof-node609448.smt2,unsat,0.006179402,0.01597152999966056,516096,unsat,0.00565044,0.009657797054387629,1036288,unsat,0.022921167,0.03049103899684269,1957888,unsat,0.003994515,0.008115898999676574,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node609687.smt2,unsat,0.006920911,0.013635204002639512,385024,unsat,0.006731132,0.011140715039800853,1032192,unsat,0.017139526,0.030141222989186645,1957888,unsat,0.004851514,0.008682155999849783,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node609891.smt2,unsat,0.007013797,0.01866146699831006,516096,unsat,0.005131168,0.00883060396881774,1032192,unsat,0.014912018,0.022256140000536107,1961984,unsat,0.004619243,0.008870568999554962,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node610117.smt2,unsat,0.00307467,0.010225071000604657,385024,unsat,0.006506836,0.009658696013502777,1032192,unsat,0.016301982,0.02689188400108833,1957888,unsat,0.005221594,0.007942547999846283,1302528
2017-Preiner-keymaera/intersection-example-simple.proof-node610188.smt2,unsat,0.005460495,0.009634729998651892,647168,unsat,0.005412316,0.009087660000659525,1028096,unsat,0.023966293,0.036261938003008254,1957888,unsat,0.005495536,0.008068012000876479,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node610351.smt2,unsat,0.004768208,0.032838667000760324,647168,unsat,0.005332416,0.008414003008510917,1032192,unsat,0.019600678,0.038787266006693244,2088960,unsat,0.005525955,0.008303978000185452,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node610463.smt2,unsat,0.004244136,0.007565487998363096,778240,unsat,0.005444124,0.00913401902653277,1028096,unsat,0.019057317,0.02940425199631136,1957888,unsat,0.005536425,0.008154769999237033,1302528
2017-Preiner-keymaera/intersection-example-simple.proof-node610690.smt2,unsat,0.002501351,0.00776059800045914,385024,unsat,0.004748823,0.008116038981825113,1028096,unsat,0.020505149,0.029159389989217743,1957888,unsat,0.004876892,0.007471937999071088,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node61079.smt2,unsat,0.006128316,0.024141686997609213,385024,unsat,0.004860196,0.009368773025926203,1028096,unsat,0.022101755,0.032609037996735424,1826816,unsat,0.00540055,0.010343737998482538,1294336
2017-Preiner-keymaera/intersection-example-simple.proof-node610894.smt2,unsat,0.004744211,0.01382059099705657,385024,unsat,0.004903055,0.009279222984332591,1036288,unsat,0.01745644,0.027170332003151998,1957888,unsat,0.005049304,0.007731421999778831,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node611108.smt2,unsat,0.003916944,0.010914939000940649,516096,unsat,0.005247435,0.008408236026298255,1032192,unsat,0.013388938,0.028146458003902808,1957888,unsat,0.004993799,0.007610753000335535,1294336
2017-Preiner-keymaera/intersection-example-simple.proof-node611220.smt2,unsat,0.00470015,0.015646181000192882,380928,unsat,0.004622807,0.008989051973912865,1032192,unsat,0.013726108,0.020032544009154662,1826816,unsat,0.005384743,0.008080225998128299,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node611406.smt2,unsat,0.003046464,0.011416077002650127,380928,unsat,0.005249606,0.008560616988688707,1032192,unsat,0.017852778,0.0245589919941267,1957888,unsat,0.00509265,0.008014643997739768,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node611536.smt2,unsat,0.003346732,0.008125246000417974,516096,unsat,0.004520128,0.00763849396025762,1028096,unsat,0.014346375,0.021968894987367094,1961984,unsat,0.005106165,0.007931854997877963,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node611775.smt2,unsat,0.005474631,0.028343824000330642,385024,unsat,0.005202125,0.00824131298577413,1032192,unsat,0.013883985,0.026199209998594597,1957888,unsat,0.005174485,0.00789418500062311,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node611979.smt2,unsat,0.003980732,0.012236548001965275,516096,unsat,0.005566478,0.01617472799262032,1028096,unsat,0.012156348,0.01756101701175794,1957888,unsat,0.005260894,0.007963538999320008,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node612193.smt2,unsat,0.003975007,0.009860063997621182,389120,unsat,0.005098159,0.008614099002443254,1028096,unsat,0.011957518,0.021356156008550897,1957888,unsat,0.005200335,0.007937651997053763,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node612305.smt2,unsat,0.005722332,0.020211137001751922,385024,unsat,0.004744209,0.007902171986643225,1032192,unsat,0.011508096,0.017092128997319378,1957888,unsat,0.005408782,0.008149063000018941,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node612491.smt2,unsat,0.001896163,0.007329353000386618,385024,unsat,0.005476793,0.008563824987504631,1032192,unsat,0.013799256,0.030845040004351176,1953792,unsat,0.004966467,0.007568168999569025,1294336
2017-Preiner-keymaera/intersection-example-simple.proof-node612603.smt2,unsat,0.001793566,0.008793781998974737,385024,unsat,0.004757392,0.008345076988916844,1028096,unsat,0.008782285,0.015786554999067448,1826816,unsat,0.005160489,0.007870572000683751,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node612721.smt2,unsat,0.00526673,0.01610252599857631,385024,unsat,0.004013483,0.007864817045629025,1032192,unsat,0.012566314,0.018159211002057418,1826816,unsat,0.005143205,0.007867504999012453,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node61283.smt2,unsat,0.002412081,0.008175018003385048,385024,unsat,0.005071286,0.008126360015012324,1032192,unsat,0.010699092,0.014444090003962629,1826816,unsat,0.005108391,0.008303839997097384,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node612966.smt2,unsat,0.002552181,0.005726141000195639,385024,unsat,0.004921523,0.008507325022947043,1032192,unsat,0.012589531,0.0310481990018161,1957888,unsat,0.005047768,0.008259165999334073,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node613170.smt2,unsat,0.004973068,0.014735632998053916,516096,unsat,0.004881647,0.007916897011455148,1032192,unsat,0.010550731,0.022175917009008117,1957888,unsat,0.005144242,0.008110593000310473,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node613379.smt2,unsat,0.002329789,0.007021146000624867,385024,unsat,0.005124668,0.00827291700989008,1032192,unsat,0.006461646,0.010636410006554797,1826816,unsat,0.00514848,0.008058690997131635,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node613491.smt2,unsat,0.002375925,0.008986332999484148,385024,unsat,0.004408161,0.0075052420143038034,1032192,unsat,0.008487768,0.01584291500330437,1822720,unsat,0.004945111,0.008369547002075706,1302528
2017-Preiner-keymaera/intersection-example-simple.proof-node613603.smt2,unsat,0.002619274,0.010517196002183482,516096,unsat,0.005452482,0.008549878024496138,1032192,unsat,0.017776138,0.0307478270115098,1826816,unsat,0.004901505,0.008645810001326026,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node613674.smt2,unsat,0.002255949,0.005921526997553883,516096,unsat,0.004749019,0.008577712986152619,1036288,unsat,0.013244066,0.022951445003855042,1826816,unsat,0.004934871,0.008726913001737557,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node613733.smt2,unsat,0.002188569,0.008108388999971794,385024,unsat,0.004836804,0.009150155005045235,1028096,unsat,0.012055805,0.01702733599813655,1830912,unsat,0.005706031,0.018245928000396816,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node613761.smt2,unsat,0.003363849,0.014362317000632174,516096,unsat,0.005070594,0.008139312965795398,1028096,unsat,0.013003544,0.019574915000703186,1957888,unsat,0.005109761,0.007942477001051884,1294336
2017-Preiner-keymaera/intersection-example-simple.proof-node613970.smt2,unsat,0.003027845,0.01086695500271162,385024,unsat,0.005123387,0.008688636997248977,1028096,unsat,0.018837429,0.028107306992751546,1957888,unsat,0.004816965,0.00868338999862317,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node614174.smt2,unsat,0.002660164,0.008272639999631792,385024,unsat,0.005708668,0.00868503301171586,1032192,unsat,0.013265507,0.021583188005024567,1957888,unsat,0.004665946,0.009147687000222504,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node614400.smt2,unsat,0.002516116,0.00748344300154713,516096,unsat,0.004882552,0.009880300029180944,1036288,unsat,0.009661343,0.018387521005934104,1957888,unsat,0.004852264,0.009577486001944635,1298432
2017-Preiner-keymaera/intersection-example-simple.proof-node614482.smt2,unsat,0.002383352,0.0066010209993692115,380928,unsat,0.004997058,0.014349592034704983,1032192,unsat,0.011019785,0.015018375008367002,1957888,unsat,0.004701964,0.009351316999527626,1298432
